11/29/2010	1027.45796
11/30/2010	1021.68068
12/1/2010	1043.40942
12/2/2010	1056.77414
12/3/2010	1059.61983
12/6/2010	1058.49876
12/7/2010	1059.10225
12/8/2010	1062.98256
12/9/2010	1067.1212
12/10/2010	1073.32962
12/13/2010	1074.01932
12/14/2010	1074.96773
12/15/2010	1070.05302
12/16/2010	1076.26129
12/17/2010	1077.41409
12/20/2010	1080.01434
12/21/2010	1086.86188
12/22/2010	1090.24231
12/23/2010	1088.68225
12/27/2010	1089.11552
12/28/2010	1090.67574
12/29/2010	1091.45584
12/30/2010	1089.72244
12/31/2010	1089.98245
1/3/2011	1101.25061
1/4/2011	1100.64392
1/5/2011	1106.36459
1/6/2011	1104.19754
1/7/2011	1102.03064
1/10/2011	1100.64392
1/11/2011	1104.54445
1/12/2011	1114.51248
1/13/2011	1112.69226
1/14/2011	1120.75325
1/18/2011	1122.66014
1/19/2011	1111.65207
1/20/2011	1110.17838
1/21/2011	1112.69226
1/24/2011	1119.01962
1/25/2011	1119.62646
1/26/2011	1123.96042
1/27/2011	1126.73424
1/28/2011	1107.05803
1/31/2011	1115.37903
2/1/2011	1133.23486
2/2/2011	1131.06796
2/3/2011	1133.5817
2/4/2011	1136.78864
2/7/2011	1143.89641
2/8/2011	1149.09744
2/9/2011	1146.49689
2/10/2011	1146.93008
2/11/2011	1153.77769
2/14/2011	1156.55151
2/15/2011	1152.91107
2/16/2011	1160.19234
2/17/2011	1163.65906
2/18/2011	1166.08612
2/22/2011	1142.68288
2/23/2011	1135.66216
2/24/2011	1134.88174
2/25/2011	1147.01683
2/28/2011	1154.12453
3/1/2011	1134.88174
3/2/2011	1137.30911
3/3/2011	1156.89819
3/4/2011	1148.23051
3/7/2011	1139.21585
3/8/2011	1149.18396
3/9/2011	1147.53716
3/10/2011	1126.30051
3/11/2011	1134.10187
3/14/2011	1127.25403
3/15/2011	1114.33899
3/16/2011	1093.70964
3/17/2011	1108.18504
3/18/2011	1112.21535
3/21/2011	1129.45236
3/22/2011	1125.53482
3/23/2011	1128.7561
3/24/2011	1139.55078
3/25/2011	1143.03291
3/28/2011	1140.24734
3/29/2011	1147.90817
3/30/2011	1155.83023
3/31/2011	1154.263
4/1/2011	1159.13803
4/4/2011	1160.0956
4/5/2011	1159.92172
4/6/2011	1163.57811
4/7/2011	1160.61806
4/8/2011	1156.61362
4/11/2011	1153.13171
4/12/2011	1144.51279
4/13/2011	1144.42589
4/14/2011	1145.29625
4/15/2011	1149.47517
4/18/2011	1136.59096
4/19/2011	1143.12004
4/20/2011	1158.703
4/21/2011	1164.62273
4/25/2011	1163.40393
4/26/2011	1173.41522
4/27/2011	1181.07597
4/28/2011	1184.90646
4/29/2011	1187.69234
5/2/2011	1185.86433
5/3/2011	1181.59859
5/4/2011	1173.76343
5/5/2011	1163.14247
5/6/2011	1168.27911
5/9/2011	1172.80563
5/10/2011	1182.81715
5/11/2011	1170.36842
5/12/2011	1175.93994
5/13/2011	1166.88622
5/16/2011	1159.48624
5/17/2011	1159.31259
5/18/2011	1169.67194
5/19/2011	1172.45758
5/20/2011	1163.14247
5/23/2011	1149.6492
5/24/2011	1148.69156
5/25/2011	1152.52228
5/26/2011	1157.83241
5/27/2011	1162.27226
5/31/2011	1174.37271
6/1/2011	1147.9953
6/2/2011	1146.7762
6/3/2011	1135.37239
6/6/2011	1123.35869
6/7/2011	1122.66228
6/8/2011	1117.9612
6/9/2011	1126.49239
6/10/2011	1110.8226
6/13/2011	1111.69319
6/14/2011	1125.79597
6/15/2011	1105.77347
6/16/2011	1108.21114
6/17/2011	1111.51817
6/20/2011	1117.20474
6/21/2011	1132.51495
6/22/2011	1125.69084
6/23/2011	1122.45399
6/24/2011	1109.41841
6/27/2011	1119.30435
6/28/2011	1133.91464
6/29/2011	1143.62595
6/30/2011	1154.56146
7/1/2011	1171.62117
7/5/2011	1170.65872
7/6/2011	1172.05879
7/7/2011	1184.21951
7/8/2011	1175.82085
7/11/2011	1154.56146
7/12/2011	1149.57481
7/13/2011	1153.424
7/14/2011	1145.46288
7/15/2011	1152.11166
7/18/2011	1142.66319
7/19/2011	1161.21048
7/20/2011	1160.51033
7/21/2011	1176.60812
7/22/2011	1177.39548
7/25/2011	1170.83397
7/26/2011	1166.45966
7/27/2011	1142.57568
7/28/2011	1139.2511
7/29/2011	1131.465
8/1/2011	1126.65321
8/2/2011	1097.87003
8/3/2011	1103.8192
8/4/2011	1052.11472
8/5/2011	1050.53986
8/8/2011	982.1254
8/9/2011	1027.79343
8/10/2011	982.38785
8/11/2011	1026.48094
8/12/2011	1033.39241
8/15/2011	1055.26421
8/16/2011	1046.25305
8/17/2011	1046.95282
8/18/2011	1001.80969
8/19/2011	985.44983
8/22/2011	986.23734
8/23/2011	1018.69461
8/24/2011	1033.04245
8/25/2011	1017.29469
8/26/2011	1032.08
8/29/2011	1061.7382
8/30/2011	1064.53773
8/31/2011	1069.26201
9/1/2011	1058.06374
9/2/2011	1031.03012
9/6/2011	1023.50639
9/7/2011	1052.37709
9/8/2011	1041.44127
9/9/2011	1014.14536
9/12/2011	1020.70686
9/13/2011	1030.06813
9/14/2011	1044.32831
9/15/2011	1062.35039
9/16/2011	1068.63815
9/19/2011	1057.99751
9/20/2011	1056.76628
9/21/2011	1025.63576
9/22/2011	992.4826
9/23/2011	998.46245
9/26/2011	1022.20627
9/27/2011	1033.63838
9/28/2011	1012.53288
9/29/2011	1020.53528
9/30/2011	995.03304
10/3/2011	966.71661
10/4/2011	987.90985
10/5/2011	1006.2014
10/6/2011	1024.40483
10/7/2011	1017.54562
10/10/2011	1051.57784
10/11/2011	1052.63329
10/12/2011	1061.86684
10/13/2011	1059.75647
10/14/2011	1077.8717
10/17/2011	1057.29408
10/18/2011	1077.95975
10/19/2011	1065.20844
10/20/2011	1069.86946
10/21/2011	1090.18333
10/24/2011	1103.55011
10/25/2011	1082.09282
10/26/2011	1093.0854
10/27/2011	1131.16302
10/28/2011	1130.8992
10/31/2011	1103.638
11/1/2011	1072.85934
11/2/2011	1090.35904
11/3/2011	1110.23354
11/4/2011	1103.46207
11/7/2011	1110.32112
11/8/2011	1124.56726
11/9/2011	1083.06007
11/10/2011	1093.26118
11/11/2011	1113.83904
11/14/2011	1103.28621
11/15/2011	1108.73833
11/16/2011	1091.15059
11/17/2011	1073.82668
11/18/2011	1072.68341
11/21/2011	1052.28149
11/22/2011	1048.14835
11/23/2011	1025.02045
11/25/2011	1023.08548
11/28/2011	1052.72118
11/29/2011	1055.71121
11/30/2011	1099.15306
12/1/2011	1098.97705
12/2/2011	1098.0101
12/5/2011	1109.96956
12/6/2011	1110.32112
12/7/2011	1114.45457
12/8/2011	1090.00732
12/9/2011	1108.47473
12/12/2011	1092.29385
12/13/2011	1082.09282
12/14/2011	1070.57289
12/15/2011	1074.44229
12/16/2011	1076.03516
12/19/2011	1064.53033
12/20/2011	1096.74355
12/21/2011	1098.86742
12/22/2011	1108.60207
12/23/2011	1118.51372
12/27/2011	1119.3988
12/28/2011	1104.7081
12/29/2011	1116.12411
12/30/2011	1110.63759
1/3/2012	1128.33694
1/4/2012	1130.10681
1/5/2012	1133.11546
1/6/2012	1130.19524
1/9/2012	1132.93869
1/10/2012	1142.76176
1/11/2012	1143.38127
1/12/2012	1146.1248
1/13/2012	1140.19547
1/17/2012	1144.62029
1/18/2012	1157.27539
1/19/2012	1163.38188
1/20/2012	1167.71782
1/23/2012	1164.70909
1/24/2012	1163.38188
1/25/2012	1173.11623
1/26/2012	1167.09892
1/27/2012	1166.56761
1/30/2012	1162.58484
1/31/2012	1162.14287
2/1/2012	1172.31987
2/2/2012	1174.17824
2/3/2012	1190.63843
2/6/2012	1189.84238
2/7/2012	1192.8511
2/8/2012	1196.39114
2/9/2012	1197.89551
2/10/2012	1189.0461
2/13/2012	1197.89551
2/14/2012	1196.39114
2/15/2012	1190.81581
2/16/2012	1204.00162
2/17/2012	1207.18758
2/21/2012	1207.71873
2/22/2012	1203.82507
2/23/2012	1209.13467
2/24/2012	1211.78917
2/27/2012	1213.82492
2/28/2012	1217.36443
2/29/2012	1212.58606
3/1/2012	1218.86948
3/2/2012	1215.15213
3/5/2012	1210.19653
3/6/2012	1192.49702
3/7/2012	1200.81566
3/8/2012	1212.76268
3/9/2012	1217.45308
3/12/2012	1217.54181
3/13/2012	1239.48898
3/14/2012	1238.16177
3/15/2012	1245.32974
3/16/2012	1247.05406
3/19/2012	1251.94298
3/20/2012	1248.29895
3/21/2012	1246.25458
3/22/2012	1237.27676
3/23/2012	1241.27655
3/26/2012	1258.69797
3/27/2012	1254.78706
3/28/2012	1248.5656
3/29/2012	1246.43227
3/30/2012	1251.58745
4/2/2012	1260.74272
4/3/2012	1255.58716
4/4/2012	1243.14293
4/5/2012	1242.52113
4/9/2012	1228.56613
4/10/2012	1207.94472
4/11/2012	1217.7224
4/12/2012	1233.63235
4/13/2012	1218.96675
4/16/2012	1218.16666
4/17/2012	1236.21017
4/18/2012	1232.03285
4/19/2012	1224.12201
4/20/2012	1226.16653
4/23/2012	1215.85587
4/24/2012	1220.47791
4/25/2012	1237.18803
4/26/2012	1245.81017
4/27/2012	1247.85423
4/30/2012	1243.23227
5/1/2012	1250.96504
5/2/2012	1247.23236
5/3/2012	1237.72141
5/4/2012	1217.7224
5/7/2012	1218.61107
5/8/2012	1213.72238
5/9/2012	1206.52306
5/10/2012	1209.01146
5/11/2012	1205.36705
5/14/2012	1192.03461
5/15/2012	1185.19035
5/16/2012	1180.65742
5/17/2012	1163.14697
5/18/2012	1153.19199
5/21/2012	1173.01308
5/22/2012	1175.05768
5/23/2012	1175.6797
5/24/2012	1177.99072
5/25/2012	1174.16901
5/29/2012	1188.3902
5/30/2012	1171.14647
5/31/2012	1168.56895
6/1/2012	1139.1481
6/4/2012	1138.61473
6/5/2012	1147.23679
6/6/2012	1173.01308
6/7/2012	1173.72414
6/8/2012	1183.05717
6/11/2012	1168.03581
6/12/2012	1181.45721
6/13/2012	1173.90221
6/14/2012	1186.3459
6/15/2012	1198.47908
6/18/2012	1200.80208
6/19/2012	1212.41714
6/20/2012	1210.45113
6/21/2012	1183.29048
6/22/2012	1192.40372
6/25/2012	1173.28384
6/26/2012	1179.18037
6/27/2012	1189.81262
6/28/2012	1186.41739
6/29/2012	1215.99075
7/2/2012	1219.65393
7/3/2012	1227.69478
7/5/2012	1222.15561
7/6/2012	1210.54077
7/9/2012	1209.02184
7/10/2012	1198.47908
7/11/2012	1198.65761
7/12/2012	1192.85027
7/13/2012	1212.86392
7/16/2012	1210.00435
7/17/2012	1218.3136
7/18/2012	1227.33734
7/19/2012	1230.55374
7/20/2012	1219.29642
7/23/2012	1206.96693
7/24/2012	1196.60263
7/25/2012	1196.8708
7/26/2012	1216.61613
7/27/2012	1239.04198
7/30/2012	1239.04198
7/31/2012	1230.37552
8/1/2012	1229.30305
8/2/2012	1220.81573
8/3/2012	1245.02831
8/6/2012	1247.44034
8/7/2012	1253.69476
8/8/2012	1255.21332
8/9/2012	1256.28571
8/10/2012	1258.34023
8/13/2012	1257.71484
8/14/2012	1257.89337
8/15/2012	1259.3232
8/16/2012	1268.61519
8/17/2012	1270.31296
8/20/2012	1270.40207
8/21/2012	1266.56029
8/22/2012	1267.09656
8/23/2012	1256.73225
8/24/2012	1264.32678
8/27/2012	1264.59427
8/28/2012	1263.34373
8/29/2012	1264.32678
8/30/2012	1255.21332
8/31/2012	1261.19965
9/4/2012	1260.03784
9/5/2012	1258.96591
9/6/2012	1284.51874
9/7/2012	1289.52164
9/10/2012	1282.19528
9/11/2012	1285.76981
9/12/2012	1290.05783
9/13/2012	1309.71436
9/14/2012	1315.52124
9/17/2012	1311.05438
9/18/2012	1309.9823
9/19/2012	1310.69626
9/20/2012	1310.78613
9/21/2012	1310.23834
9/24/2012	1308.26187
9/25/2012	1294.34006
9/26/2012	1287.06421
9/27/2012	1299.18991
9/28/2012	1293.172
10/1/2012	1296.58508
10/2/2012	1297.93289
10/3/2012	1303.23227
10/4/2012	1312.5737
10/5/2012	1312.66342
10/8/2012	1308.17245
10/9/2012	1295.23788
10/10/2012	1286.97418
10/11/2012	1287.69287
10/12/2012	1283.47137
10/15/2012	1294.16046
10/16/2012	1307.27386
10/17/2012	1313.20236
10/18/2012	1309.78912
10/19/2012	1287.96219
10/22/2012	1288.14224
10/23/2012	1270.26733
10/24/2012	1266.67442
10/25/2012	1270.35706
10/26/2012	1269.63844
10/31/2012	1269.63844
11/1/2012	1282.93289
11/2/2012	1271.52489
11/5/2012	1274.12987
11/6/2012	1284.10004
11/7/2012	1254.99779
11/8/2012	1239.90715
11/9/2012	1240.98541
11/12/2012	1241.9735
11/13/2012	1237.66182
11/14/2012	1220.95482
11/15/2012	1218.88893
11/16/2012	1224.907
11/19/2012	1249.6981
11/20/2012	1250.23705
11/21/2012	1252.5724
11/23/2012	1269.63844
11/26/2012	1266.94389
11/27/2012	1260.47661
11/28/2012	1270.62714
11/29/2012	1276.55449
11/30/2012	1276.82457
12/3/2012	1270.5368
12/4/2012	1268.74001
12/5/2012	1270.9861
12/6/2012	1275.29762
12/7/2012	1279.16
12/10/2012	1279.69849
12/11/2012	1288.41141
12/12/2012	1289.04053
12/13/2012	1281.13571
12/14/2012	1276.37535
12/17/2012	1291.37573
12/18/2012	1305.74707
12/19/2012	1296.04614
12/20/2012	1303.50143
12/21/2012	1291.66946
12/24/2012	1287.68936
12/26/2012	1282.26196
12/27/2012	1280.54337
12/28/2012	1266.70273
12/31/2012	1288.23196
1/2/2013	1321.25
1/3/2013	1318.26447
1/4/2013	1324.05396
1/7/2013	1320.43549
1/8/2013	1316.63651
1/9/2013	1319.98306
1/10/2013	1330.47699
1/11/2013	1330.3862
1/14/2013	1329.48181
1/15/2013	1330.3862
1/16/2013	1330.20523
1/17/2013	1338.79868
1/18/2013	1341.78406
1/22/2013	1349.021
1/23/2013	1351.19156
1/24/2013	1351.55365
1/25/2013	1359.15237
1/28/2013	1357.52441
1/29/2013	1362.86118
1/30/2013	1357.52441
1/31/2013	1354.17694
2/1/2013	1368.1076
2/4/2013	1352.72995
2/5/2013	1366.38931
2/6/2013	1367.38419
2/7/2013	1365.5751
2/8/2013	1373.17383
2/11/2013	1372.90253
2/12/2013	1375.16357
2/13/2013	1376.33957
2/14/2013	1377.60605
2/15/2013	1375.97748
2/19/2013	1386.29013
2/20/2013	1369.01245
2/21/2013	1360.69
2/22/2013	1373.98773
2/25/2013	1347.84515
2/26/2013	1357.07153
2/27/2013	1374.16855
2/28/2013	1371.45477
3/1/2013	1375.97748
3/4/2013	1383.30505
3/5/2013	1395.69748
3/6/2013	1397.59735
3/7/2013	1400.13046
3/8/2013	1406.10062
3/11/2013	1411.43799
3/12/2013	1408.27179
3/13/2013	1410.26169
3/14/2013	1417.76962
3/15/2013	1415.89844
3/18/2013	1408.08411
3/19/2013	1404.81308
3/20/2013	1414.62646
3/21/2013	1402.5415
3/22/2013	1413.80844
3/25/2013	1407.90237
3/26/2013	1419.16901
3/27/2013	1419.16901
3/28/2013	1423.53073
4/1/2013	1417.89734
4/2/2013	1424.89349
4/3/2013	1410.44647
4/4/2013	1416.17096
4/5/2013	1409.81049
4/8/2013	1419.35104
4/9/2013	1424.25766
4/10/2013	1441.70288
4/11/2013	1446.42776
4/12/2013	1442.88437
4/15/2013	1409.44687
4/16/2013	1430.25467
4/17/2013	1409.35638
4/18/2013	1400.5423
4/19/2013	1412.71805
4/22/2013	1418.98712
4/23/2013	1433.61633
4/24/2013	1434.52484
4/25/2013	1440.34042
4/26/2013	1437.79587
4/29/2013	1447.42722
4/30/2013	1450.87982
5/1/2013	1438.15918
5/2/2013	1451.51596
5/3/2013	1466.23566
5/6/2013	1469.96063
5/7/2013	1477.4115
5/8/2013	1484.13544
5/9/2013	1479.9556
5/10/2013	1484.77127
5/13/2013	1485.95245
5/14/2013	1501.30814
5/15/2013	1509.39484
5/16/2013	1502.30728
5/17/2013	1516.84555
5/20/2013	1516.75476
5/21/2013	1518.93555
5/22/2013	1507.66815
5/23/2013	1503.30704
5/24/2013	1502.03506
5/28/2013	1511.03058
5/29/2013	1501.21719
5/30/2013	1506.7601
5/31/2013	1485.13489
6/3/2013	1493.31253
6/4/2013	1486.13403
